HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8413.30.90.30","3","Fuel pumps","[""No.""]","","","","",""
"8413.30.90.60","3","Lubricating pumps","[""No.""]","","","","",""
"8413.30.90.90","3","Other","[""No.""]","","","","",""
"8413.40.00.00","1","Concrete pumps","[""No.""]","Free","","35%","",""
"8413.50.00","1","Other reciprocating positive displacement pumps","","Free","","35%","",""
"8413.50.00.10","2","Oil well and oil field pumps","[""No.""]","","","","",""
"8413.50.00.50","2","Diaphragm pumps","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"","3","Hydraulic fluid power pumps","","","","","",""
"8413.50.00.70","4","Radial piston type","[""No.""]","","","","",""
"8413.50.00.80","4","Other","[""No.""]","","","","",""
"8413.50.00.90","3","Other","[""No.""]","","","","",""
"8413.60.00","1","Other rotary positive displacement pumps","","Free","","35%","",""
"","2","Hydraulic fluid power pumps:","","","","","",""
"8413.60.00.20","3","Vane type","[""No.""]","","","","",""
"8413.60.00.30","3","Gear type","[""No.""]","","","","",""
"8413.60.00.40","3","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8413.60.00.50","3","Oil well and oil field pumps","[""No.""]","","","","",""
"8413.60.00.70","3","Roller pumps","[""No.""]","","","","",""
"8413.60.00.90","3","Other","[""No.""]","","","","",""
"8413.70","1","Other centrifugal pumps:","","","","","",""
"8413.70.10.00","2","Stock pumps imported for use with machines for making cellulosic pulp, paper or paperboard","[""No.""]","Free","","35%","",""
"8413.70.20","2","Other","","Free","","35%","",""
"8413.70.20.04","3","Submersible pumps","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Single-stage, single-suction, close-coupled:","","","","","",""
"8413.70.20.05","5","With discharge outlet under <il>5.08 cm</il> in diameter","[""No.""]","","","","",""
"8413.70.20.15","5","With discharge outlet <il>5.08 cm</il> or over in diameter","[""No.""]","","","","",""
"","4","Single-stage, single-suction, frame- mounted:","","","","","",""
"8413.70.20.22","5","With discharge outlet under <il>7.6 cm</il> in diameter","[""No.""]","","","","",""
"8413.70.20.25","5","With discharge outlet <il>7.6 cm</il> or over in diameter","[""No.""]","","","","",""
"8413.70.20.30","4","Single-stage, double-suction","[""No.""]","","","","",""
"8413.70.20.40","4","Multi-stage, single- or double-suction","[""No.""]","","","","",""
"8413.70.20.90","4","Other","[""No.""]","","","","",""
"","1","Other pumps; liquid elevators:","","","","","",""
"8413.81.00","2","Pumps","","Free","","35%","",""
"8413.81.00.20","3","Turbine pumps","[""No.""]","","","","",""
"8413.81.00.30","3","Household water systems, self-contained; and windmill pumps","[""No.""]","","","","",""
"8413.81.00.40","3","Other","[""No.""]","","","","",""
"8413.82.00.00","2","Liquid elevators","[""No.""]","Free","","35%","",""
"","1","Parts:","","","","","",""
"8413.91","2","Of pumps:","","","","","",""
"8413.91.10.00","3","Of fuel-injection pumps for compression-ignition engines","[""kg""]","2.5%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8413.91.20.00","3","Of stock pumps imported for use with machines for making cellulosic pulp, paper or paperboard","[""kg""]","Free","","35%","",""
"8413.91.90","3","Other","","Free","","35%","",""
"8413.91.90.10","4","Of subheading 8413.30.90","[""kg""]","","","","",""
"","4","Of hydraulic fluid power pumps:","","","","","",""
"8413.91.90.55","5","Fluid end blocks","[""No.""]","","","","",""
"8413.91.90.60","5","Other","[""kg""]","","","","",""
"","4","Of subheading 8413.50.00:","","","","","",""
"8413.91.90.65","5","Sucker rods of a kind described in statistical note 3 to this chapter","[""kg""]","","","","",""
"8413.91.90.85","5","Other","[""kg""]","","","","",""
"8413.91.90.96","4","Other","[""kg""]","","","","",""
"8413.92.00.00","2","Of liquid elevators","[""kg""]","Free","","35%","",""
"8414","0","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; gas-tight biological safety cabinets, whether or not fitted with filters; parts thereof:","","","","","",""
"8414.10.00.00","1","Vacuum pumps","[""No.""]","2.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.20.00.00","1","Hand- or foot-operated air pumps","[""No.""]","3.7%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.30","1","Compressors of a kind used in refrigerating equipment (including air conditioning):","","","","","",""
"8414.30.40.00","2","Not exceeding 1/4 horsepower","[""No.""]","Free","","35%","",""
"8414.30.80","2","Other","","Free","","35%","",""
"","3","Screw type:","","","","","",""
"8414.30.80.10","4","Not exceeding 200 horsepower","[""No.""]","","","","",""
"8414.30.80.20","4","Exceeding 200 horsepower","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","For all refrigerants except ammonia","","","","","",""
"8414.30.80.30","5","For motor vehicles","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8414.30.80.50","6","Exceeding 1/4 horsepower but not exceeding 1 horsepower","[""No.""]","","","","",""
"8414.30.80.60","6","Exceeding 1 horsepower but not exceeding 3 horsepower","[""No.""]","","","","",""
"8414.30.80.70","6","Exceeding 3 horsepower but not exceeding 10 horsepower","[""No.""]","","","","",""
"8414.30.80.80","6","Exceeding 10 horsepower","[""No.""]","","","","",""
"8414.30.80.90","4","For ammonia","[""No.""]","","","","",""
"8414.40.00.00","1","Air compressors mounted on a wheeled chassis for towing","[""No.""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Fans:","","","","","",""
"8414.51","2","Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125 W:","","","","","",""
"8414.51.30.00","3","Ceiling fans for permanent installation","[""No.""]","4.7%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.51.90","3","Other","","4.7%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.51.90.60","4","For permanent installation","[""No.""]","","","","",""
"8414.51.90.90","4","Other","[""No.""]","","","","",""
"8414.59","2","Other:","","","","","",""
"8414.59.10.00","3","Blowers for pipe organs","[""No.""]","Free","","35%","",""
"8414.59.15.00","3","Fans of a kind used solely or principally for cooling microprocessors, telecommunications apparatus, automatic data processing machines or units of automatic data processing machines","[""No.""]","Free","","35%","",""
"","3","Other","","","","","",""
"8414.59.30.00","4","Turbochargers and superchargers","[""No.""]","2.3%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.59.65","4","Other","","2.3%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.59.65.40","5","Suitable for use with motor vehicles","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8414.59.65.60","6","Centrifugal","[""No.""]","","","","",""
"8414.59.65.90","6","Axial","[""No.""]","","","","",""
"8414.59.65.95","6","Other","[""No.""]","","","","",""
"8414.60.00.00","1","Hoods having a maximum horizontal side not exceeding <il>120 cm</il>","[""No.""]","Free","","35%","",""
"8414.70.00.00","1","Gas-tight biological safety cabinets","[""No.""]","Free","","35%","",""
"8414.80","1","Other, except parts:","","","","","",""
"","2","Air compressors:","","","","","",""
"8414.80.05.00","3","Turbochargers and superchargers","[""No.""]","Free","","35%","",""
"8414.80.16","3","Other","","Free","","35%","",""
"","4","Stationary:","","","","","",""
"","5","Reciprocating:","","","","","",""
"8414.80.16.05","6","Not exceeding <il>746 W</il>","[""No.""]","","","","",""
"8414.80.16.15","6","Exceeding <il>746 W</il> but not exceeding <il>4.48 kW</il>","[""No.""]","","","","",""
"8414.80.16.25","6","Exceeding <il>4.48 kW</il> but not exceeding <il>8.21 kW</il>","[""No.""]","","","","",""
"8414.80.16.35","6","Exceeding <il>8.21 kW</il> but not exceeding <il>11.19 kW</il>","[""No.""]","","","","",""
"8414.80.16.40","6","Exceeding <il>11.19 kW</il> but not exceeding <il>19.4 kW</il>","[""No.""]","","","","",""
"8414.80.16.45","6","Exceeding <il>19.4 kW</il> but not exceeding <il>74.6 kW</il>","[""No.""]","","","","",""
"8414.80.16.55","6","Exceeding <il>74.6 kW</il>","[""No.""]","","","","",""
"","5","Rotary:","","","","","",""
"8414.80.16.60","6","Not exceeding <il>11.19 kW</il>","[""No.""]","","","","",""
"8414.80.16.65","6","Exceeding <il>11.19 kW</il> but under <il>22.38 kW</il>","[""No.""]","","","","",""
"8414.80.16.70","6","<il>22.38 kW</il> and over but not exceeding <il>74.6 kW</il>","[""No.""]","","","","",""
"8414.80.16.75","6","Exceeding <il>74.6 kW</il>","[""No.""]","","","","",""
"8414.80.16.80","5","Other","[""No.""]","","","","",""
"","4","Portable:","","","","","",""
"8414.80.16.85","5","Under <il>0.57 cubic</il> meters per minute","[""No.""]","","","","",""
"8414.80.16.90","5","Other","[""No.""]","","","","",""
"8414.80.20","2","Other compressors","","Free","","35%","",""
"8414.80.20.05","3","Refrigerant recovery units","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8414.80.20.15","4","Centrifugal and axial","[""No.""]","","","","",""
"","4","Other, including reciprocating and rotary:","","","","","",""
"8414.80.20.55","5","Not exceeding <il>186.5 kW</il>","[""No.""]","","","","",""
"8414.80.20.65","5","Exceeding <il>186.5 kW</il> but not exceeding <il>746 kW</il>","[""No.""]","","","","",""
"8414.80.20.75","5","Exceeding <il>746 kW</il>","[""No.""]","","","","",""
"8414.80.90.00","2","Other","[""No.""]","3.7%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.90","1","Parts:","","","","","",""
"8414.90.10","2","Of fans (including blowers) and ventilating or recycling hoods","","4.7%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8414.90.10.40","3","Of fans of subheading 8414.51","[""kg""]","","","","",""
"8414.90.10.80","3","Other","[""kg""]","","","","",""
"","2","Of compressors:","","","","","",""
"8414.90.30.00","3","Stators and rotors of goods of subheading 8414.30","[""No.""]","Free","","35%","",""
"8414.90.41","3","Other","","Free","","35%","",""
"","4","Of refrigerating and air conditioning compressors:","","","","","",""
"8414.90.41.20","5","Compressor housings","[""No.""]","","","","",""
"8414.90.41.40","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Of compressors of subheading 8414.40:","","","","","",""
"8414.90.41.45","6","Compressor housings","[""No.""]","","","","",""
"8414.90.41.55","6","Other","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"8414.90.41.65","6","Compressor housings","[""No.""]","","","","",""
"8414.90.41.80","6","Impeller covers and hubs","[""No.""]","","","","",""
"8414.90.41.90","6","Other","[""kg""]","","","","",""
"8414.90.91","2","Other","","Free","","35%","",""
"8414.90.91.40","3","Of vacuum pumps","[""kg""]","","","","",""
"8414.90.91.80","3","Other","[""kg""]","","","","",""
"8415","0","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof:","","","","","",""
"8415.10","1","Of a kind designed to be fixed to a window, wall, ceiling or floor, self-contained or “split system”:","","","","","",""
"8415.10.30","2","Self-contained","","Free","","35%","",""
"8415.10.30.40","3","Less than <il>2.93 kW</il> per hour","[""No.""]","","","","",""
"8415.10.30.60","3","<il>2.93 kW</il> per hour or greater but less than <il>4.98 kW</il> per hour","[""No.""]","","","","",""
"8415.10.30.80","3","<il>4.98 kW</il> per hour or greater","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8415.10.60.00","3","Incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)","[""No.""]","1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8415.10.90.00","3","Other","[""No.""]","2.2%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8415.20.00.00","1","Of a kind used for persons, in motor vehicles","[""No.""]","1.4%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Other, except parts:","","","","","",""
"8415.81.01","2","Incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)","","1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Self-contained:","","","","","",""
"8415.81.01.10","4","Not exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.81.01.20","4","Exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.81.01.30","3","Other","[""No.""]","","","","",""
"8415.82.01","2","Other, incorporating a refrigerating unit","","2.2%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Self-contained machines and remote condenser type air conditioners other than year-round units:","","","","","",""
"8415.82.01.05","4","Not exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.82.01.10","4","Exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"","3","Year-round units (heating and cooling):","","","","","",""
"8415.82.01.15","4","Not exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.82.01.20","4","Exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"","3","Room or central station air conditioning units for use with water chillers:","","","","","",""
"8415.82.01.30","4","Room fan coil units","[""No.""]","","","","",""
"8415.82.01.35","4","Central station air handlers","[""No.""]","","","","",""
"8415.82.01.40","4","Other","[""No.""]","","","","",""
"","3","Dehumidifiers:","","","","","",""
"8415.82.01.55","4","With a rated water removal capacity of less than <il>35 liters</il> over a 24 hour period","[""No.""]","","","","",""
"8415.82.01.60","4","Other","[""No.""]","","","","",""
"8415.82.01.70","3","Other air conditioning machines incorporating a refrigerating unit","[""No.""]","","","","",""
"8415.83.00","2","Not incorporating a refrigerating unit","","1.4%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Heat exchangers including condensing units:","","","","","",""
"","4","Condensing units:","","","","","",""
"8415.83.00.50","5","Not exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.83.00.60","5","Exceeding <il>17.58 kW</il> per hour","[""No.""]","","","","",""
"8415.83.00.70","4","Other","[""No.""]","","","","",""
"8415.83.00.90","3","Other air conditioning machines not incorporating a refrigerating unit","[""No.""]","","","","",""
"8415.90","1","Parts:","","","","","",""
"8415.90.40.00","2","Chassis, chassis bases and outer cabinets","[""No.""]","1.4%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8415.90.80","2","Other","","1.4%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9921.01.01, 9921.01.02 (JP)","35%","",""
"8415.90.80.25","3","Air conditioning evaporator coils","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8415.90.80.45","4","Of automotive air conditioners","[""kg""]","","","","",""
"8415.90.80.65","4","Of heat pumps","[""kg""]","","","","",""
"8415.90.80.85","4","Other","[""kg""]","","","","",""
"8416","0","Furnace burners for liquid fuel, for pulverized solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances; parts thereof:","","","","","",""
"8416.10.00.00","1","Furnace burners for liquid fuel","[""No.""]","Free","","27.5%","",""
"8416.20.00","1","Other furnace burners, including combination burners","","Free","","27.5%","",""
"8416.20.00.40","2","Gas burners","[""No.""]","","","","",""
"8416.20.00.80","2","Other","[""No.""]","","","","",""
"8416.30.00.00","1","Mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances","[""No.""]","Free","","27.5%","",""
"8416.90.00.00","1","Parts","[""kg""]","Free","","27.5%","",""
"8417","0","Industrial or laboratory furnaces and ovens, including incinerators, nonelectric, and parts thereof:","","","","","",""
"8417.10.00.00","1","Furnaces and ovens for the roasting, melting or other heat treatment of ores, pyrites or of metals","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8417.20.00.00","1","Bakery ovens, including biscuit ovens","[""No.""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8417.80.00.00","1","Other, except parts","[""No.""]","3.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8417.90.00.00","1","Parts","[""kg""]","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8418","0","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps, other than the air conditioning machines of heading 8415; parts thereof:","","","","","",""
"8418.10.00","1","Combined refrigerator-freezers, fitted with separate external doors or drawers, or combinations thereof","","Free","","35%","",""
